image_id,varroa_present,confidence,bbox_count
bee_0775.jpg,0,0.843,0
bee_0776.jpg,1,0.813,1
bee_0777.jpg,0,0.672,0
bee_0778.jpg,0,0.857,0
bee_0779.jpg,0,0.748,0
bee_0780.jpg,0,0.809,0
bee_0781.jpg,0,0.951,0
bee_0782.jpg,0,0.643,0
bee_0783.jpg,0,0.973,0
bee_0784.jpg,1,0.822,4
bee_0785.jpg,1,0.970,4
bee_0786.jpg,0,0.678,0
bee_0787.jpg,0,0.621,0
bee_0788.jpg,1,0.842,3
bee_0789.jpg,1,0.805,3
bee_0790.jpg,0,0.887,0
bee_0791.jpg,1,0.835,4
bee_0792.jpg,1,0.801,4
bee_0793.jpg,0,0.952,0
bee_0794.jpg,1,0.726,2
bee_0795.jpg,0,0.706,0
bee_0796.jpg,0,0.914,0
bee_0797.jpg,0,0.737,0
bee_0798.jpg,1,0.820,4
bee_0799.jpg,1,0.839,2
bee_0800.jpg,1,0.715,3
bee_0801.jpg,0,0.739,0
bee_0802.jpg,0,0.616,0
bee_0803.jpg,0,0.709,0
bee_0804.jpg,0,0.727,0
bee_0805.jpg,1,0.607,2
bee_0806.jpg,0,0.921,0
bee_0807.jpg,0,0.945,0
bee_0808.jpg,1,0.669,2
bee_0809.jpg,0,0.836,0
bee_0810.jpg,0,0.772,0
bee_0811.jpg,0,0.650,0
bee_0812.jpg,1,0.610,2
bee_0813.jpg,0,0.859,0
bee_0814.jpg,0,0.631,0
bee_0815.jpg,1,0.947,1
bee_0816.jpg,0,0.908,0
bee_0817.jpg,0,0.882,0
bee_0818.jpg,1,0.929,4
bee_0819.jpg,0,0.642,0
bee_0820.jpg,0,0.844,0
bee_0821.jpg,0,0.680,0
bee_0822.jpg,1,0.803,2
bee_0823.jpg,0,0.740,0
bee_0824.jpg,0,0.648,0
bee_0825.jpg,1,0.886,1
bee_0826.jpg,0,0.718,0
bee_0827.jpg,0,0.648,0
bee_0828.jpg,0,0.943,0
bee_0829.jpg,0,0.653,0
bee_0830.jpg,0,0.680,0
bee_0831.jpg,1,0.609,4
bee_0832.jpg,0,0.802,0
bee_0833.jpg,0,0.922,0
bee_0834.jpg,0,0.932,0
bee_0835.jpg,0,0.890,0
bee_0836.jpg,1,0.784,3
bee_0837.jpg,0,0.947,0
bee_0838.jpg,0,0.899,0
bee_0839.jpg,0,0.947,0
bee_0840.jpg,0,0.693,0
bee_0841.jpg,0,0.835,0
bee_0842.jpg,0,0.608,0
bee_0843.jpg,0,0.803,0
bee_0844.jpg,0,0.942,0
bee_0845.jpg,0,0.888,0
bee_0846.jpg,0,0.903,0
bee_0847.jpg,0,0.724,0
bee_0848.jpg,0,0.755,0
bee_0849.jpg,1,0.985,3
bee_0850.jpg,1,0.704,3
bee_0851.jpg,1,0.634,4
bee_0852.jpg,0,0.752,0
bee_0853.jpg,0,0.899,0
bee_0854.jpg,1,0.804,1
bee_0855.jpg,1,0.617,2
bee_0856.jpg,1,0.859,3
bee_0857.jpg,0,0.887,0
bee_0858.jpg,1,0.835,1
bee_0859.jpg,0,0.667,0
bee_0860.jpg,0,0.675,0
bee_0861.jpg,0,0.759,0
bee_0862.jpg,1,0.740,4
bee_0863.jpg,1,0.640,2
bee_0864.jpg,0,0.935,0
bee_0865.jpg,0,0.961,0
bee_0866.jpg,0,0.656,0
bee_0867.jpg,0,0.819,0
bee_0868.jpg,0,0.768,0
bee_0869.jpg,0,0.760,0
bee_0870.jpg,1,0.826,2
bee_0871.jpg,1,0.777,2
bee_0872.jpg,1,0.776,2
bee_0873.jpg,0,0.656,0
bee_0874.jpg,0,0.877,0
bee_0875.jpg,1,0.826,2
bee_0876.jpg,0,0.622,0
bee_0877.jpg,0,0.746,0
bee_0878.jpg,0,0.685,0
bee_0879.jpg,0,0.752,0
bee_0880.jpg,0,0.646,0
bee_0881.jpg,0,0.838,0
bee_0882.jpg,0,0.827,0
bee_0883.jpg,0,0.831,0
bee_0884.jpg,0,0.743,0
bee_0885.jpg,1,0.882,2
bee_0886.jpg,0,0.929,0
bee_0887.jpg,0,0.762,0
bee_0888.jpg,0,0.769,0
bee_0889.jpg,1,0.950,4
bee_0890.jpg,0,0.836,0
bee_0891.jpg,1,0.799,2
bee_0892.jpg,0,0.887,0
bee_0893.jpg,0,0.721,0
bee_0894.jpg,1,0.613,3
bee_0895.jpg,0,0.874,0
bee_0896.jpg,0,0.852,0
bee_0897.jpg,1,0.767,1
bee_0898.jpg,1,0.618,4
bee_0899.jpg,1,0.967,2
bee_0900.jpg,0,0.885,0
bee_0901.jpg,0,0.750,0
bee_0902.jpg,1,0.678,2
bee_0903.jpg,0,0.817,0
bee_0904.jpg,1,0.608,1
bee_0905.jpg,1,0.778,4
bee_0906.jpg,1,0.985,4
bee_0907.jpg,0,0.888,0
bee_0908.jpg,0,0.984,0
bee_0909.jpg,0,0.754,0
bee_0910.jpg,0,0.634,0
bee_0911.jpg,0,0.976,0
bee_0912.jpg,0,0.937,0
bee_0913.jpg,0,0.819,0
bee_0914.jpg,0,0.690,0
bee_0915.jpg,1,0.888,3
bee_0916.jpg,0,0.608,0
bee_0917.jpg,0,0.957,0
bee_0918.jpg,0,0.872,0
bee_0919.jpg,1,0.669,1
bee_0920.jpg,1,0.664,3
bee_0921.jpg,1,0.623,4
bee_0922.jpg,0,0.900,0
bee_0923.jpg,1,0.650,1
bee_0924.jpg,0,0.803,0
bee_0925.jpg,0,0.740,0
bee_0926.jpg,1,0.814,2
bee_0927.jpg,0,0.871,0
bee_0928.jpg,1,0.682,3
bee_0929.jpg,0,0.678,0
bee_0930.jpg,0,0.732,0
bee_0931.jpg,1,0.965,1
bee_0932.jpg,0,0.773,0
bee_0933.jpg,0,0.700,0
bee_0934.jpg,0,0.803,0
bee_0935.jpg,0,0.670,0
bee_0936.jpg,1,0.898,2
bee_0937.jpg,1,0.725,4
bee_0938.jpg,0,0.983,0
bee_0939.jpg,0,0.846,0
bee_0940.jpg,1,0.839,2
bee_0941.jpg,1,0.713,4
bee_0942.jpg,0,0.670,0
bee_0943.jpg,0,0.630,0
bee_0944.jpg,0,0.934,0
bee_0945.jpg,1,0.982,3
bee_0946.jpg,0,0.684,0
bee_0947.jpg,0,0.987,0
bee_0948.jpg,0,0.840,0
bee_0949.jpg,0,0.907,0
bee_0950.jpg,0,0.985,0
bee_0951.jpg,0,0.980,0
bee_0952.jpg,1,0.822,4
bee_0953.jpg,0,0.806,0
bee_0954.jpg,1,0.864,3
bee_0955.jpg,0,0.686,0
bee_0956.jpg,0,0.752,0
bee_0957.jpg,1,0.923,3
bee_0958.jpg,0,0.643,0
bee_0959.jpg,0,0.779,0
bee_0960.jpg,0,0.723,0
bee_0961.jpg,0,0.827,0
bee_0962.jpg,1,0.674,4
bee_0963.jpg,0,0.962,0
bee_0964.jpg,1,0.909,2
bee_0965.jpg,0,0.632,0
bee_0966.jpg,0,0.727,0
bee_0967.jpg,1,0.617,2
bee_0968.jpg,0,0.648,0
bee_0969.jpg,0,0.765,0
bee_0970.jpg,0,0.728,0
bee_0971.jpg,0,0.803,0
bee_0972.jpg,0,0.713,0
bee_0973.jpg,0,0.730,0
bee_0974.jpg,1,0.974,4
bee_0975.jpg,0,0.941,0
bee_0976.jpg,0,0.605,0
bee_0977.jpg,0,0.835,0
bee_0978.jpg,1,0.655,1
bee_0979.jpg,0,0.908,0
bee_0980.jpg,1,0.926,4
bee_0981.jpg,0,0.858,0
bee_0982.jpg,0,0.863,0
bee_0983.jpg,1,0.932,2
bee_0984.jpg,1,0.640,3
bee_0985.jpg,1,0.876,1
bee_0986.jpg,0,0.647,0
bee_0987.jpg,0,0.616,0
bee_0988.jpg,1,0.849,2
bee_0989.jpg,0,0.706,0
bee_0990.jpg,0,0.618,0
bee_0991.jpg,0,0.625,0
bee_0992.jpg,0,0.982,0
bee_0993.jpg,0,0.687,0
bee_0994.jpg,0,0.759,0
bee_0995.jpg,0,0.704,0
bee_0996.jpg,0,0.965,0
bee_0997.jpg,1,0.629,2
bee_0998.jpg,1,0.812,3
bee_0999.jpg,1,0.786,1
bee_1000.jpg,0,0.870,0
bee_1001.jpg,0,0.950,0
bee_1002.jpg,1,0.600,4
bee_1003.jpg,1,0.606,3
bee_1004.jpg,0,0.747,0
bee_1005.jpg,0,0.757,0
bee_1006.jpg,0,0.947,0
bee_1007.jpg,0,0.709,0
bee_1008.jpg,0,0.931,0
bee_1009.jpg,0,0.635,0
bee_1010.jpg,1,0.630,2
bee_1011.jpg,0,0.891,0
bee_1012.jpg,0,0.897,0
bee_1013.jpg,0,0.637,0
bee_1014.jpg,0,0.987,0
bee_1015.jpg,0,0.631,0
bee_1016.jpg,0,0.945,0
bee_1017.jpg,0,0.676,0
bee_1018.jpg,1,0.609,2
bee_1019.jpg,0,0.933,0
bee_1020.jpg,0,0.672,0
bee_1021.jpg,0,0.806,0
bee_1022.jpg,1,0.922,3
bee_1023.jpg,0,0.660,0
bee_1024.jpg,0,0.889,0
bee_1025.jpg,0,0.807,0
bee_1026.jpg,1,0.700,2
bee_1027.jpg,0,0.616,0
bee_1028.jpg,0,0.703,0
bee_1029.jpg,1,0.766,2
bee_1030.jpg,0,0.743,0
bee_1031.jpg,1,0.880,4
bee_1032.jpg,1,0.760,1
bee_1033.jpg,1,0.748,3
bee_1034.jpg,0,0.917,0
bee_1035.jpg,1,0.781,1
bee_1036.jpg,0,0.984,0
bee_1037.jpg,1,0.824,3
bee_1038.jpg,0,0.966,0
bee_1039.jpg,1,0.944,1
bee_1040.jpg,0,0.761,0
bee_1041.jpg,0,0.839,0
bee_1042.jpg,1,0.655,1
bee_1043.jpg,1,0.806,3
bee_1044.jpg,0,0.765,0
bee_1045.jpg,0,0.789,0
bee_1046.jpg,1,0.672,3
bee_1047.jpg,0,0.938,0
bee_1048.jpg,1,0.631,3
bee_1049.jpg,0,0.905,0
bee_1050.jpg,0,0.968,0
bee_1051.jpg,0,0.641,0
bee_1052.jpg,0,0.769,0
bee_1053.jpg,1,0.828,4
bee_1054.jpg,0,0.987,0
bee_1055.jpg,1,0.937,3
bee_1056.jpg,1,0.762,1
bee_1057.jpg,1,0.977,1
bee_1058.jpg,1,0.729,1
bee_1059.jpg,0,0.733,0
bee_1060.jpg,0,0.797,0
bee_1061.jpg,1,0.904,3
bee_1062.jpg,0,0.675,0
bee_1063.jpg,1,0.890,2
bee_1064.jpg,1,0.601,2
bee_1065.jpg,0,0.702,0
bee_1066.jpg,1,0.980,1
bee_1067.jpg,0,0.856,0
bee_1068.jpg,0,0.780,0
bee_1069.jpg,0,0.885,0
bee_1070.jpg,0,0.770,0
bee_1071.jpg,1,0.642,1
bee_1072.jpg,0,0.794,0
bee_1073.jpg,1,0.973,1
bee_1074.jpg,0,0.706,0
bee_1075.jpg,1,0.621,4
bee_1076.jpg,0,0.889,0
bee_1077.jpg,0,0.777,0
bee_1078.jpg,1,0.731,2
bee_1079.jpg,1,0.790,1
bee_1080.jpg,1,0.963,3
bee_1081.jpg,1,0.698,3
bee_1082.jpg,0,0.678,0
bee_1083.jpg,1,0.808,1
bee_1084.jpg,0,0.781,0
bee_1085.jpg,0,0.658,0
bee_1086.jpg,0,0.826,0
bee_1087.jpg,0,0.824,0
bee_1088.jpg,0,0.836,0
bee_1089.jpg,0,0.761,0
bee_1090.jpg,1,0.713,3
bee_1091.jpg,0,0.728,0
bee_1092.jpg,1,0.925,4
bee_1093.jpg,0,0.844,0
bee_1094.jpg,0,0.755,0
bee_1095.jpg,0,0.839,0
bee_1096.jpg,1,0.736,2
bee_1097.jpg,0,0.936,0
bee_1098.jpg,0,0.884,0
bee_1099.jpg,0,0.639,0
bee_1100.jpg,0,0.622,0
bee_1101.jpg,1,0.613,3
bee_1102.jpg,0,0.611,0
bee_1103.jpg,1,0.794,2
bee_1104.jpg,0,0.671,0
bee_1105.jpg,1,0.863,4
bee_1106.jpg,0,0.788,0
bee_1107.jpg,0,0.636,0
bee_1108.jpg,0,0.602,0
bee_1109.jpg,1,0.614,1
bee_1110.jpg,1,0.808,3
bee_1111.jpg,1,0.829,2
bee_1112.jpg,0,0.738,0
bee_1113.jpg,0,0.631,0
bee_1114.jpg,0,0.965,0
bee_1115.jpg,0,0.758,0
bee_1116.jpg,1,0.767,2
bee_1117.jpg,0,0.749,0
bee_1118.jpg,1,0.623,3
bee_1119.jpg,0,0.877,0
bee_1120.jpg,0,0.859,0
bee_1121.jpg,0,0.664,0
bee_1122.jpg,0,0.705,0
bee_1123.jpg,0,0.813,0
bee_1124.jpg,1,0.747,4
bee_1125.jpg,1,0.989,1
bee_1126.jpg,0,0.794,0
bee_1127.jpg,0,0.944,0
bee_1128.jpg,0,0.680,0
bee_1129.jpg,0,0.817,0
bee_1130.jpg,1,0.726,1
bee_1131.jpg,0,0.964,0
bee_1132.jpg,0,0.815,0
bee_1133.jpg,0,0.855,0
bee_1134.jpg,1,0.630,2
bee_1135.jpg,1,0.790,3
bee_1136.jpg,0,0.826,0
bee_1137.jpg,0,0.713,0
bee_1138.jpg,0,0.887,0
bee_1139.jpg,1,0.782,3
bee_1140.jpg,0,0.819,0
bee_1141.jpg,1,0.741,4
bee_1142.jpg,0,0.864,0
bee_1143.jpg,0,0.640,0
bee_1144.jpg,0,0.797,0
bee_1145.jpg,0,0.949,0
bee_1146.jpg,0,0.692,0
bee_1147.jpg,0,0.939,0
bee_1148.jpg,1,0.945,3
bee_1149.jpg,1,0.690,3
bee_1150.jpg,0,0.631,0
bee_1151.jpg,0,0.898,0
bee_1152.jpg,0,0.974,0
bee_1153.jpg,1,0.700,3
bee_1154.jpg,1,0.956,3
bee_1155.jpg,1,0.681,4
bee_1156.jpg,0,0.740,0
bee_1157.jpg,0,0.946,0
bee_1158.jpg,0,0.719,0
bee_1159.jpg,0,0.895,0
bee_1160.jpg,0,0.657,0
bee_1161.jpg,0,0.748,0
bee_1162.jpg,1,0.967,1
bee_1163.jpg,1,0.688,3
bee_1164.jpg,0,0.874,0
bee_1165.jpg,1,0.959,3
bee_1166.jpg,0,0.906,0
bee_1167.jpg,0,0.970,0
bee_1168.jpg,0,0.968,0
bee_1169.jpg,1,0.644,4
bee_1170.jpg,0,0.835,0
bee_1171.jpg,0,0.766,0
bee_1172.jpg,0,0.866,0
bee_1173.jpg,0,0.890,0
bee_1174.jpg,0,0.696,0
bee_1175.jpg,0,0.912,0
bee_1176.jpg,0,0.760,0
bee_1177.jpg,0,0.856,0
bee_1178.jpg,0,0.767,0
bee_1179.jpg,0,0.735,0
bee_1180.jpg,0,0.871,0
bee_1181.jpg,1,0.811,4
bee_1182.jpg,0,0.933,0
bee_1183.jpg,0,0.907,0
bee_1184.jpg,1,0.939,2
bee_1185.jpg,1,0.899,1
bee_1186.jpg,0,0.958,0
bee_1187.jpg,0,0.661,0
bee_1188.jpg,0,0.850,0
bee_1189.jpg,1,0.632,2
bee_1190.jpg,0,0.795,0
bee_1191.jpg,0,0.936,0
bee_1192.jpg,0,0.883,0
bee_1193.jpg,0,0.827,0
bee_1194.jpg,1,0.871,2
bee_1195.jpg,0,0.668,0
bee_1196.jpg,0,0.963,0
bee_1197.jpg,0,0.683,0
bee_1198.jpg,0,0.665,0
bee_1199.jpg,1,0.655,3
bee_1200.jpg,0,0.965,0
bee_1201.jpg,0,0.780,0
bee_1202.jpg,0,0.808,0
bee_1203.jpg,0,0.748,0
bee_1204.jpg,0,0.611,0
bee_1205.jpg,0,0.626,0
bee_1206.jpg,0,0.606,0
bee_1207.jpg,0,0.810,0
bee_1208.jpg,1,0.675,1
bee_1209.jpg,1,0.757,4
bee_1210.jpg,0,0.780,0
bee_1211.jpg,0,0.808,0
bee_1212.jpg,1,0.948,1
bee_1213.jpg,0,0.617,0
bee_1214.jpg,0,0.793,0
bee_1215.jpg,0,0.651,0
bee_1216.jpg,1,0.961,2
bee_1217.jpg,0,0.958,0
bee_1218.jpg,1,0.655,4
bee_1219.jpg,0,0.646,0
bee_1220.jpg,0,0.643,0
bee_1221.jpg,1,0.638,3
bee_1222.jpg,1,0.662,2
bee_1223.jpg,0,0.661,0
bee_1224.jpg,0,0.664,0
bee_1225.jpg,0,0.658,0
bee_1226.jpg,0,0.747,0
bee_1227.jpg,0,0.699,0
bee_1228.jpg,0,0.763,0
bee_1229.jpg,0,0.949,0
bee_1230.jpg,0,0.737,0
bee_1231.jpg,0,0.712,0
bee_1232.jpg,0,0.957,0
bee_1233.jpg,0,0.725,0
bee_1234.jpg,0,0.648,0
bee_1235.jpg,1,0.841,1
bee_1236.jpg,0,0.710,0
bee_1237.jpg,0,0.803,0
bee_1238.jpg,1,0.900,1
bee_1239.jpg,0,0.821,0
bee_1240.jpg,1,0.915,1
bee_1241.jpg,1,0.734,3
bee_1242.jpg,0,0.666,0
bee_1243.jpg,0,0.754,0
bee_1244.jpg,0,0.761,0
bee_1245.jpg,0,0.879,0
bee_1246.jpg,1,0.868,1
bee_1247.jpg,0,0.721,0
bee_1248.jpg,1,0.962,1
bee_1249.jpg,0,0.707,0
bee_1250.jpg,0,0.989,0
bee_1251.jpg,1,0.613,1
bee_1252.jpg,0,0.863,0
bee_1253.jpg,1,0.842,4
bee_1254.jpg,0,0.828,0
bee_1255.jpg,1,0.904,1
bee_1256.jpg,1,0.830,1
bee_1257.jpg,1,0.838,2
bee_1258.jpg,0,0.942,0
bee_1259.jpg,0,0.673,0
bee_1260.jpg,0,0.807,0
bee_1261.jpg,1,0.878,2
bee_1262.jpg,1,0.720,3
bee_1263.jpg,0,0.686,0
bee_1264.jpg,0,0.650,0
bee_1265.jpg,0,0.702,0
bee_1266.jpg,0,0.860,0
bee_1267.jpg,0,0.840,0
bee_1268.jpg,0,0.667,0
bee_1269.jpg,1,0.792,1
bee_1270.jpg,1,0.683,3
bee_1271.jpg,0,0.965,0
bee_1272.jpg,0,0.882,0
bee_1273.jpg,1,0.668,4
bee_1274.jpg,1,0.713,3
bee_1275.jpg,0,0.933,0
bee_1276.jpg,0,0.817,0
bee_1277.jpg,1,0.739,3
bee_1278.jpg,1,0.833,2
bee_1279.jpg,0,0.752,0
bee_1280.jpg,0,0.955,0
bee_1281.jpg,1,0.941,4
bee_1282.jpg,1,0.663,3
bee_1283.jpg,0,0.864,0
bee_1284.jpg,0,0.927,0
bee_1285.jpg,0,0.682,0
bee_1286.jpg,1,0.940,2
bee_1287.jpg,1,0.764,3
bee_1288.jpg,0,0.720,0
bee_1289.jpg,0,0.984,0
bee_1290.jpg,1,0.868,4
bee_1291.jpg,0,0.713,0
bee_1292.jpg,1,0.807,2
bee_1293.jpg,0,0.851,0
bee_1294.jpg,1,0.878,4
bee_1295.jpg,0,0.682,0
bee_1296.jpg,0,0.840,0
bee_1297.jpg,1,0.930,3
bee_1298.jpg,0,0.913,0
bee_1299.jpg,0,0.715,0
bee_1300.jpg,1,0.978,4
bee_1301.jpg,0,0.605,0
bee_1302.jpg,0,0.904,0
bee_1303.jpg,1,0.724,1
bee_1304.jpg,0,0.967,0
bee_1305.jpg,1,0.936,3
bee_1306.jpg,1,0.944,2
bee_1307.jpg,1,0.698,1
bee_1308.jpg,1,0.911,3
bee_1309.jpg,1,0.730,1
bee_1310.jpg,1,0.774,4
bee_1311.jpg,0,0.953,0
bee_1312.jpg,1,0.881,2
bee_1313.jpg,0,0.850,0
bee_1314.jpg,0,0.650,0
bee_1315.jpg,0,0.810,0
bee_1316.jpg,0,0.648,0
bee_1317.jpg,0,0.629,0
bee_1318.jpg,0,0.969,0
bee_1319.jpg,1,0.831,3
bee_1320.jpg,0,0.602,0
bee_1321.jpg,0,0.783,0
bee_1322.jpg,0,0.712,0
bee_1323.jpg,0,0.660,0
bee_1324.jpg,0,0.919,0
bee_1325.jpg,1,0.660,4
bee_1326.jpg,0,0.665,0
bee_1327.jpg,1,0.691,4
bee_1328.jpg,1,0.878,3
bee_1329.jpg,0,0.674,0
bee_1330.jpg,0,0.725,0
bee_1331.jpg,0,0.952,0
bee_1332.jpg,0,0.820,0
bee_1333.jpg,1,0.667,2
bee_1334.jpg,0,0.935,0
bee_1335.jpg,1,0.800,4
bee_1336.jpg,0,0.925,0
bee_1337.jpg,0,0.631,0
bee_1338.jpg,1,0.663,2
bee_1339.jpg,0,0.636,0
bee_1340.jpg,1,0.788,1
bee_1341.jpg,0,0.751,0
bee_1342.jpg,0,0.762,0
bee_1343.jpg,1,0.743,3
bee_1344.jpg,0,0.765,0
bee_1345.jpg,1,0.749,2
bee_1346.jpg,0,0.662,0
bee_1347.jpg,0,0.822,0
bee_1348.jpg,1,0.939,1
bee_1349.jpg,0,0.988,0
bee_1350.jpg,0,0.646,0
bee_1351.jpg,0,0.760,0
bee_1352.jpg,0,0.694,0
bee_1353.jpg,0,0.821,0
bee_1354.jpg,0,0.741,0
bee_1355.jpg,1,0.942,2
bee_1356.jpg,1,0.965,2
bee_1357.jpg,0,0.727,0
bee_1358.jpg,0,0.739,0
bee_1359.jpg,0,0.809,0
bee_1360.jpg,0,0.848,0
bee_1361.jpg,1,0.893,4
bee_1362.jpg,0,0.639,0
bee_1363.jpg,0,0.620,0
bee_1364.jpg,0,0.865,0
bee_1365.jpg,0,0.787,0
bee_1366.jpg,0,0.862,0
bee_1367.jpg,0,0.718,0
bee_1368.jpg,0,0.667,0
bee_1369.jpg,0,0.643,0
bee_1370.jpg,0,0.907,0
bee_1371.jpg,1,0.757,1
bee_1372.jpg,0,0.632,0
bee_1373.jpg,0,0.696,0
bee_1374.jpg,0,0.936,0
bee_1375.jpg,1,0.788,2
bee_1376.jpg,0,0.933,0
bee_1377.jpg,0,0.969,0
bee_1378.jpg,1,0.626,4
bee_1379.jpg,0,0.968,0
bee_1380.jpg,0,0.745,0
bee_1381.jpg,0,0.872,0
bee_1382.jpg,1,0.757,2
bee_1383.jpg,0,0.840,0
bee_1384.jpg,0,0.861,0
bee_1385.jpg,0,0.652,0
bee_1386.jpg,0,0.768,0
bee_1387.jpg,0,0.681,0
bee_1388.jpg,0,0.647,0
bee_1389.jpg,0,0.831,0
bee_1390.jpg,1,0.865,4
bee_1391.jpg,0,0.700,0
bee_1392.jpg,1,0.603,4
bee_1393.jpg,0,0.979,0
bee_1394.jpg,0,0.785,0
bee_1395.jpg,0,0.854,0
bee_1396.jpg,0,0.629,0
bee_1397.jpg,0,0.842,0
bee_1398.jpg,0,0.897,0
bee_1399.jpg,0,0.618,0
bee_1400.jpg,1,0.804,3
bee_1401.jpg,1,0.655,3
bee_1402.jpg,0,0.657,0
bee_1403.jpg,0,0.840,0
bee_1404.jpg,0,0.842,0
bee_1405.jpg,0,0.816,0
bee_1406.jpg,0,0.799,0
bee_1407.jpg,1,0.783,2
bee_1408.jpg,0,0.788,0
bee_1409.jpg,1,0.730,1
bee_1410.jpg,0,0.700,0
bee_1411.jpg,0,0.704,0
bee_1412.jpg,0,0.954,0
bee_1413.jpg,0,0.704,0
bee_1414.jpg,0,0.746,0
bee_1415.jpg,0,0.797,0
bee_1416.jpg,1,0.890,4
bee_1417.jpg,0,0.903,0
bee_1418.jpg,1,0.881,4
bee_1419.jpg,0,0.718,0
bee_1420.jpg,1,0.664,1
bee_1421.jpg,1,0.919,4
bee_1422.jpg,0,0.941,0
bee_1423.jpg,0,0.956,0
bee_1424.jpg,0,0.935,0
bee_1425.jpg,0,0.741,0
bee_1426.jpg,0,0.660,0
bee_1427.jpg,0,0.861,0
bee_1428.jpg,1,0.853,3
bee_1429.jpg,0,0.697,0
bee_1430.jpg,1,0.842,4
bee_1431.jpg,0,0.989,0
bee_1432.jpg,0,0.666,0
bee_1433.jpg,0,0.748,0
bee_1434.jpg,1,0.753,2
bee_1435.jpg,0,0.683,0
bee_1436.jpg,0,0.907,0
bee_1437.jpg,0,0.876,0
bee_1438.jpg,0,0.685,0
bee_1439.jpg,0,0.935,0
bee_1440.jpg,1,0.766,4
bee_1441.jpg,0,0.815,0
bee_1442.jpg,0,0.867,0
bee_1443.jpg,0,0.941,0
bee_1444.jpg,0,0.688,0
bee_1445.jpg,0,0.831,0
bee_1446.jpg,0,0.862,0
bee_1447.jpg,1,0.946,4
bee_1448.jpg,0,0.901,0
bee_1449.jpg,0,0.957,0
bee_1450.jpg,0,0.629,0
bee_1451.jpg,0,0.766,0
bee_1452.jpg,1,0.719,4
bee_1453.jpg,1,0.794,1
bee_1454.jpg,1,0.916,4
bee_1455.jpg,1,0.792,2
bee_1456.jpg,1,0.614,2
bee_1457.jpg,0,0.862,0
bee_1458.jpg,0,0.604,0
bee_1459.jpg,0,0.638,0
bee_1460.jpg,1,0.884,3
bee_1461.jpg,1,0.924,3
bee_1462.jpg,0,0.724,0
bee_1463.jpg,0,0.822,0
bee_1464.jpg,0,0.813,0
bee_1465.jpg,0,0.622,0
bee_1466.jpg,1,0.812,1
bee_1467.jpg,0,0.604,0
bee_1468.jpg,0,0.920,0
bee_1469.jpg,0,0.892,0
bee_1470.jpg,0,0.711,0
bee_1471.jpg,1,0.702,1
bee_1472.jpg,1,0.674,4
bee_1473.jpg,0,0.972,0
bee_1474.jpg,0,0.930,0
bee_1475.jpg,1,0.927,1
bee_1476.jpg,0,0.782,0
bee_1477.jpg,0,0.916,0
bee_1478.jpg,1,0.831,1
bee_1479.jpg,0,0.717,0
bee_1480.jpg,1,0.768,3
bee_1481.jpg,0,0.760,0
bee_1482.jpg,0,0.737,0
bee_1483.jpg,0,0.694,0
bee_1484.jpg,0,0.755,0
bee_1485.jpg,0,0.834,0
bee_1486.jpg,1,0.677,1
bee_1487.jpg,0,0.655,0
bee_1488.jpg,0,0.869,0
bee_1489.jpg,0,0.805,0
bee_1490.jpg,1,0.737,2
bee_1491.jpg,1,0.954,2
bee_1492.jpg,0,0.780,0
bee_1493.jpg,0,0.729,0
bee_1494.jpg,0,0.684,0
bee_1495.jpg,1,0.726,3
bee_1496.jpg,1,0.707,1
bee_1497.jpg,0,0.938,0
bee_1498.jpg,0,0.948,0
bee_1499.jpg,0,0.761,0
bee_1500.jpg,1,0.702,4
bee_1501.jpg,0,0.651,0
bee_1502.jpg,0,0.879,0
bee_1503.jpg,1,0.943,4
bee_1504.jpg,0,0.760,0
bee_1505.jpg,1,0.941,3
bee_1506.jpg,0,0.697,0
bee_1507.jpg,1,0.837,3
bee_1508.jpg,0,0.632,0
bee_1509.jpg,0,0.820,0
bee_1510.jpg,0,0.849,0
bee_1511.jpg,0,0.851,0
bee_1512.jpg,0,0.904,0
bee_1513.jpg,1,0.637,2
bee_1514.jpg,0,0.709,0
bee_1515.jpg,0,0.870,0
bee_1516.jpg,0,0.831,0
bee_1517.jpg,0,0.970,0
bee_1518.jpg,0,0.906,0
bee_1519.jpg,0,0.784,0
bee_1520.jpg,1,0.808,3
bee_1521.jpg,0,0.857,0
bee_1522.jpg,0,0.604,0
bee_1523.jpg,0,0.742,0
bee_1524.jpg,0,0.648,0
bee_1525.jpg,0,0.693,0
bee_1526.jpg,0,0.924,0
bee_1527.jpg,0,0.814,0
bee_1528.jpg,0,0.936,0
bee_1529.jpg,0,0.947,0
bee_1530.jpg,0,0.914,0
bee_1531.jpg,0,0.897,0
bee_1532.jpg,1,0.665,1
bee_1533.jpg,1,0.705,4
bee_1534.jpg,0,0.875,0
bee_1535.jpg,0,0.717,0
bee_1536.jpg,1,0.746,3
bee_1537.jpg,0,0.965,0
bee_1538.jpg,1,0.875,4
bee_1539.jpg,0,0.642,0
bee_1540.jpg,0,0.881,0
bee_1541.jpg,0,0.910,0
bee_1542.jpg,0,0.956,0
bee_1543.jpg,0,0.867,0
bee_1544.jpg,0,0.637,0
bee_1545.jpg,0,0.898,0
bee_1546.jpg,0,0.856,0
bee_1547.jpg,1,0.778,2
bee_1548.jpg,0,0.897,0
bee_1549.jpg,0,0.805,0
bee_1550.jpg,0,0.964,0
