Promedio Temperatura,Promedio Humedad,Promedio CO2,Promedio TVCO,Suma de Pesos,Nivel de Alerta General
28.182721709718464,77.53544986227476,913,1339,0.5489698359513929,Alto
27.193773832520122,71.04923282386216,1283,2183,0.6090404591159612,Alto
25.985075143009563,52.87552356285039,505,1035,0.45295369458412676,Alto
34.56979213142162,82.93126939415464,2924,531,0.47949880395134986,Alto
32.513579404312644,38.57281773249689,1084,243,0.19758123786299459,Medio
21.59759725803241,77.75650747660441,2414,249,0.7760130689640712,Muy Alto
21.173472577650678,50.66605266057181,2107,367,0.6447258632479381,Muy Alto
36.49325727735344,49.43106109072909,1838,2488,0.2914934307437101,Medio
27.162894749908407,57.10623549484053,2803,2055,0.6303804134547437,Muy Alto
28.7153396423069,38.65680798172154,2554,1323,0.44753034633038524,Alto
32.48923271620272,84.84376346167863,1998,1910,0.5566313671087951,Alto
31.09242037404897,63.508303530557896,2591,220,0.4490328744395939,Alto
33.20929032264731,58.44663779257173,879,1444,0.31836458713593146,Medio
36.30695190730451,62.488636874184536,2824,1905,0.392123104500248,Alto
23.89862411427428,72.50354094134252,1557,228,0.6320821979977584,Muy Alto
33.12916456532531,46.68764475513633,886,197,0.20475856411139673,Medio
36.97504572298189,79.60182430616923,918,2431,0.363358271097635,Medio
27.003392307509177,70.84042809569279,2177,1462,0.633821059389383,Muy Alto
28.196294942449917,44.540304694951075,2444,276,0.433401279545324,Alto
36.61706058609014,48.50166516584436,2521,333,0.22212747670011412,Medio
29.953259551227003,57.046839724052845,2298,1820,0.5089516198172794,Alto
25.835522424840732,84.5335576590283,991,992,0.6369786155370635,Muy Alto
23.603656642140756,42.794143818667536,1314,2029,0.5692997389859014,Alto
33.088518759466304,36.30291960516051,1109,1116,0.21389460659766757,Medio
29.32131084051498,46.26279919816912,1811,499,0.3816542522380286,Medio
36.130114817016334,83.04983318023216,2804,1738,0.48656312479370295,Alto
22.70410264123175,78.62433835373663,1595,1482,0.7577201522369127,Muy Alto
29.479735085496614,79.3746841872205,2238,184,0.5472750681099756,Alto
26.574474499655107,48.101718084444954,2442,2043,0.5809815641001419,Alto
33.515955134857705,69.61852014051715,763,1838,0.3751043896993145,Medio
26.735861104626846,63.47883427949981,404,2053,0.5252995389629949,Alto
34.5471320580918,55.781732430423666,1942,2151,0.367150071129867,Medio
28.389784246872267,60.122588253824745,1114,1638,0.4862628593627798,Alto
35.043110377803536,65.03487572193316,2316,1867,0.40694444981145983,Alto
27.152348649751175,56.193159701026346,965,1091,0.466915729576477,Alto
28.46336970901332,44.74926269601012,1586,1431,0.4295033433650878,Alto
22.989003479774617,35.66134057698282,1044,675,0.47080981163017993,Alto
26.900873888098474,57.730392694638184,2383,1742,0.5999044502657814,Alto
21.38023012338626,69.20232907920754,792,2021,0.7263310530194258,Muy Alto
25.165595301000778,66.1368206675439,1072,427,0.5454544827415644,Alto
30.46626403347777,71.7711038180012,1558,277,0.4455407934897483,Alto
21.187191077688357,68.69671164824587,1775,520,0.7177989112745876,Muy Alto
32.54111178052554,74.19253827988652,519,932,0.3660812809811052,Medio
24.669271867318933,36.656377667074196,769,2237,0.48619604062064326,Alto
21.350042654239534,58.660488988228366,1463,862,0.6622428803450586,Muy Alto
20.20967807993405,48.46098175170009,2812,2495,0.8068831593819682,Muy Alto
20.780055661465642,39.436086552181024,2381,2308,0.7119598067285431,Muy Alto
30.663010169434365,49.9606786048476,2375,1126,0.4263244905282891,Alto
22.729597541550913,44.970966142569296,2965,1345,0.6731958019219901,Muy Alto
35.99309027587948,37.96504334823486,2336,1229,0.22079306182045053,Medio
35.76848675063138,53.67027506420823,1704,482,0.2277716129600555,Medio
32.884003346425565,60.74492386664268,2859,1320,0.454475087583887,Alto
34.144200564787795,44.42124690848664,2658,1328,0.328554168308809,Medio
23.337301293431054,76.42552332274775,1628,1012,0.7087580591391902,Muy Alto
29.30016393211057,39.10123969712805,1783,1145,0.37716077888843197,Medio
28.710427476244778,55.58741211442872,2344,46,0.45471686569782155,Alto
29.268175706959084,75.4529980900318,810,1852,0.5266114930429007,Alto
28.310935555025935,68.32029823033236,1721,2496,0.6063760294089354,Alto
34.60727934987331,61.46944823004346,1077,600,0.2650740612634419,Medio
33.669035789501514,62.86826648119073,497,869,0.2754996640577271,Medio
35.446658531094585,57.35531055604879,484,1966,0.25070177467794724,Medio
21.449113335547313,67.6428267615646,2339,2063,0.8141165041396041,Muy Alto
21.227468036175207,63.56095266986769,824,91,0.612894959486255,Alto
29.10388692043592,44.489333314919215,1287,1208,0.38106649048391933,Medio
28.313827241435092,40.37760732063779,2419,1692,0.4765313115799891,Alto
29.925190221574788,76.45426965832391,729,253,0.43112998312634987,Alto
34.99556818134434,64.26062527718145,2052,249,0.3106602617305222,Medio
32.99594719772122,52.746166217196716,470,468,0.22500889868516677,Medio
28.977352481672625,74.90265020050053,959,27,0.4537505332445873,Alto
20.5549895990639,70.62499464659788,1618,822,0.7497395258957117,Muy Alto
20.14067833623021,44.930162611156604,434,2265,0.6345049940264182,Muy Alto
24.11398370798174,61.970470975026885,2363,1572,0.6895547206900564,Muy Alto
26.88360133184338,72.65273278785753,1263,397,0.5385363014961835,Alto
27.30448693916216,53.865602189264706,2023,528,0.4895314764796385,Alto
32.393130050724785,62.92290386565324,1262,78,0.32089642038082483,Medio
22.441619876661722,82.47032982339107,2116,1601,0.8213657278112403,Muy Alto
24.805902151130976,39.96307107372655,2620,2315,0.6158620650314562,Alto
35.499710278296554,60.790336496174774,1352,1995,0.32049935212023395,Medio
36.45324001393615,54.29689378071812,2305,1216,0.28366178839648953,Medio
29.012480836283817,80.81078880845536,1287,1896,0.5910143545230697,Alto
20.609357176775124,56.03342091046507,654,1215,0.6377058104920569,Muy Alto
31.56503774769319,42.697418101254286,574,2004,0.29730505690590514,Medio
25.65152444784437,55.068666688399986,1869,883,0.5495411451063613,Alto
36.953382024132324,73.94720072900324,2915,602,0.37192806652823945,Medio
36.38323431875264,82.70569271193109,1434,367,0.3276486546597286,Medio
26.501103530111564,57.598702859686576,1360,1462,0.534166126541445,Alto
31.310969040822844,51.820123593835596,969,1318,0.3396474402425622,Medio
35.73709780280577,66.69626022577336,1658,1286,0.3269438486786985,Medio
22.736158431221206,48.90853789543594,857,1185,0.554507820763159,Alto
23.449298013896502,53.01440312918892,505,1702,0.5572347295598616,Alto
23.69108523412161,82.5499446726372,2130,1999,0.8064343956914692,Muy Alto
22.66815570609634,63.98003885087061,446,1255,0.6068387946016397,Alto
36.20981955354548,72.47394972965441,819,2428,0.3445145513986136,Medio
34.473339381923694,72.37033608132539,2294,452,0.3889684650310684,Alto
32.245110138456425,44.08521984375066,1278,1594,0.30840753821847333,Medio
23.3705458192635,40.87059637138726,2287,635,0.5596135869618251,Alto
35.235692681675125,74.95498371817916,2421,250,0.37796888866331074,Medio
29.04639793826705,67.65080022148386,475,957,0.431847519186261,Alto
28.960172880425098,36.22993716034619,2104,1044,0.3878841202074326,Alto
35.96791203533223,47.12241227610345,2752,1873,0.3219713477014362,Medio
24.551546044980974,64.0260607074321,2571,419,0.6445228501256229,Muy Alto
33.9051055171595,47.48283012777909,1221,2190,0.30294591752250133,Medio
33.9444751751161,61.801603559527464,2716,728,0.39238841612317776,Alto
26.4769239338965,73.31436787605668,2792,2164,0.7321031135538767,Muy Alto
28.57940614518633,38.27682179724385,1538,2270,0.4324774579934551,Alto
20.166442410653325,84.95475220530044,1540,535,0.8109171063208414,Muy Alto
29.17393670401557,53.125093082138235,997,155,0.3521501072781678,Medio
28.215145966572365,77.83175715725224,468,1464,0.5280919871538534,Alto
28.550769797238623,74.71593886356655,2122,179,0.5437642371570245,Alto
31.920000732086976,51.86723806115991,1972,1248,0.3810404776789851,Medio
33.089731527770915,54.53137623381103,1630,1246,0.33965849400695125,Medio
25.05580219439602,36.43959329925123,1011,1276,0.4430059858769889,Alto
28.12955070800887,83.02531402922182,780,1013,0.5529898674399237,Alto
24.129207599623236,40.67066392055911,2985,2184,0.6545387188474214,Muy Alto
28.439049392798765,75.60410454369139,543,1884,0.5358526601306947,Alto
34.19527257532938,76.96574738160655,2027,327,0.396446968110194,Alto
34.07002291184938,51.753662471512996,2149,1723,0.3534811139359315,Medio
36.78743796744251,75.36178491668758,2401,143,0.3297407806460676,Medio
32.89543528960838,41.133040284055646,2479,1320,0.33663064672475085,Medio
22.14824110560271,40.734995333643425,2528,1319,0.6411376043030228,Muy Alto
30.17086012291375,58.500889489768696,1282,1546,0.4341119656278951,Alto
26.302405981954884,41.48199188516892,411,2158,0.43742419757641954,Alto
22.055796977434525,65.5022131979485,708,1584,0.6633504371999653,Muy Alto
24.47752721357642,61.889566434470986,1576,324,0.5705668518595925,Alto
20.71779194595181,58.08868243334743,1390,28,0.6328256858939171,Muy Alto
24.143945720551653,84.43120934692604,897,496,0.6546568940225197,Muy Alto
22.0462217768806,54.78590021834678,1317,888,0.6162514165786757,Alto
34.33640185059835,66.80158286792917,1030,103,0.2715683056948668,Medio
30.740974395523416,83.73242794780779,2559,535,0.5691826214432959,Alto
24.352147679636936,81.88594349392443,1041,437,0.642590512839007,Muy Alto
29.661794167311683,80.35355881993114,562,2038,0.532686713086688,Alto
30.579520884761813,35.48795969624166,2773,1386,0.3961850919676898,Alto
21.85926240886817,71.43443374173698,2394,1979,0.820088153311752,Muy Alto
34.32285422048191,41.90947191926826,2172,2499,0.33775361753915234,Medio
28.343337365170107,82.5563196939197,2940,431,0.6496894424101745,Muy Alto
35.486204447867934,54.90445210270396,1426,1521,0.2744302942798753,Medio
36.90269089550151,47.64913269196471,2284,1545,0.2535618496457319,Medio
33.21752924023221,45.985998327879344,1166,1256,0.2669584279057259,Medio
22.520023445772736,63.04688973076105,2133,265,0.6628376213790472,Muy Alto
25.895566234815558,80.81861873959355,885,1938,0.6563364771661165,Muy Alto
22.327994535306235,74.50591955603352,755,336,0.6418709573064681,Muy Alto
32.39335602730887,72.69605470231454,1640,2349,0.5000707023430222,Alto
26.318220937657355,50.58425705217933,932,2291,0.5191140689138911,Alto
22.75508738907891,59.667273471600296,990,721,0.5915279022209103,Alto
31.529161229765602,78.38982103082229,2218,1878,0.5647628057726648,Alto
29.92407779916506,76.17592277989387,1494,1775,0.5499582507607303,Alto
20.581783647780114,50.72502106802715,1708,1428,0.6880895764109288,Muy Alto
22.15733686525917,50.241236372742286,1106,2082,0.6356270475338814,Muy Alto
35.780718701543755,64.88572579692563,2335,1161,0.35268317297622476,Medio
32.31911453703652,63.67143698071125,408,113,0.27570538297751407,Medio
29.003314553828943,84.19822358431117,2949,1596,0.6954097772051795,Muy Alto
35.49444827095172,56.99485820506226,2610,996,0.33189301526330905,Medio
24.371293003353898,64.74374247285922,2914,920,0.6982129125533065,Muy Alto
36.36607046915567,81.38813230541912,2088,2001,0.44048714489618646,Alto
34.90919374815379,58.766198649184524,1974,822,0.30942982144151715,Medio
24.36640118416239,55.42651423526688,1391,416,0.5357132620434288,Alto
22.196039500027354,62.54924609502616,749,2274,0.6808594831558057,Muy Alto
30.557509023542202,44.46610182410062,2526,2112,0.45954968555702536,Alto
26.825926169266225,84.79686572173776,2426,497,0.6748258455266886,Muy Alto
34.000475039763515,67.37508463013083,1360,68,0.3024337987670518,Medio
36.50592384915926,57.77474148991583,2768,463,0.29121622151017623,Medio
23.674110159873834,47.957049621200525,1458,1041,0.5535299495047818,Alto
26.935736834158345,73.44338322324762,772,1915,0.5835079777288372,Alto
22.018506372467264,59.616590506922925,1984,2440,0.755763436405195,Muy Alto
27.664420605923606,71.20315505989277,2948,2294,0.7042799742378776,Muy Alto
33.64600625143515,38.45960089474311,819,1805,0.22373169963886033,Medio
35.365276189663945,52.13427126706331,2510,1625,0.33624756351401697,Medio
33.41146897366472,58.600233477897035,2796,178,0.37059450351893813,Medio
35.92674861324694,39.439886145961474,1281,2182,0.21056640668314483,Medio
29.329443803593193,68.58294303260332,516,1122,0.4387729983464438,Alto
27.5341344763027,38.763676983220634,1438,132,0.3555500697360706,Medio
30.119748479293378,82.94917650735749,1463,2130,0.5920773571412405,Alto
25.192346432113517,51.36351667001635,1540,379,0.5002832974984841,Alto
36.53237201240271,36.345102230527075,1196,258,0.08102871985859822,Bajo
30.5227182134778,60.31428991050707,822,2483,0.4495497786649975,Alto
28.63939642295236,78.18275937410668,1268,2334,0.608788730610089,Alto
27.51514364759241,80.56132092057334,1435,1955,0.644034356884921,Muy Alto
33.98516661215277,43.80149796095539,518,1469,0.20514543609569325,Medio
20.10519678278228,37.40662918085125,2634,1637,0.7046344810429211,Muy Alto
27.10377445163896,44.83772292368656,2400,359,0.46695283212316563,Alto
35.07554143795736,52.727699570081334,1649,35,0.21797214991442684,Medio
33.682781930932606,62.970251189443715,2755,1775,0.45804291046489787,Alto
22.959589152197925,38.73442532335203,704,472,0.45572406368007595,Alto
24.479230130122616,64.884615313376,2453,706,0.6572002348980278,Muy Alto
27.03951211667109,80.37676913382253,1245,1932,0.6437817967833998,Muy Alto
31.349892622205708,61.81954988591754,656,307,0.3187561292145598,Medio
34.62276991854265,83.48497558072013,2107,1616,0.4824638271688768,Alto
34.38565463301586,50.824408886840345,2541,58,0.28431181917258497,Medio
23.12789389373665,71.09067613324476,1973,1255,0.7219582413811282,Muy Alto
27.02806997197425,73.3689942830107,763,620,0.5178300113588163,Alto
21.843583155465133,42.81212624181384,648,157,0.488241631797347,Alto
30.35776103130531,76.73598840182589,677,1950,0.49852446905570935,Alto
31.820345349741046,67.3035583965214,1210,449,0.37270430662735643,Medio
23.418622358278757,51.25878376522603,536,1060,0.5207655850791508,Alto
30.652728855047123,72.82888655649458,2335,963,0.526096646170296,Alto
31.22454381608686,42.93701092778113,2159,1732,0.3925515103158742,Alto
26.398682926747025,37.096021782862046,2855,1475,0.531269133232392,Alto
28.065563687368844,41.620409234770634,2633,2119,0.5231717860048104,Alto
34.886928624669196,61.43966117990087,2788,1025,0.38272741159141654,Medio
20.35255432379126,73.15821376867825,2233,1029,0.8153969510649612,Muy Alto
22.225518156012427,50.99871045725986,1224,549,0.5710153428033653,Alto
24.608086870912242,53.245130168406945,2603,258,0.5854191674577089,Alto
21.650082587833428,82.05354977828185,1031,1277,0.7593932409806371,Muy Alto
22.239362005010033,54.273823470449315,1484,22,0.5770490001185067,Alto
30.419096667324744,59.03656790607475,932,1298,0.39623172864550993,Alto
24.843208812901047,65.54227179723007,859,1179,0.5746916331674169,Alto
28.378616372328754,46.816116922891155,2787,1828,0.5347809713505498,Alto
30.796150388562182,70.36560970069736,1847,1820,0.5213285988500984,Alto
34.587247380671805,75.35056085642483,1270,1999,0.4112979334891556,Alto
33.7553792445536,71.68030417034294,624,2499,0.40141489673251274,Alto
26.29699756776047,65.03822824778918,1068,1706,0.5693816095132552,Alto
32.85834372932765,68.83490167127468,1877,444,0.39155271865105723,Alto
30.048123099999252,62.692408390551535,2710,1749,0.5553176953696912,Alto
20.83171146633624,78.49562153739542,1422,1756,0.8124756731987824,Muy Alto
28.013700421274827,38.59559704118557,2936,2193,0.5323152158938224,Alto
27.396232041949823,81.58699776309568,1628,117,0.5759680329652715,Alto
22.679634495721583,78.2407151603602,1566,2298,0.7939530108090833,Muy Alto
29.04102699659158,44.0970040852914,1187,243,0.3284843324658175,Medio
26.877037413874657,51.40630551282619,952,1681,0.4792323231919826,Alto
22.05420372058185,77.28126322758906,1119,776,0.7064431711103878,Muy Alto
21.141411165434185,65.9360663061579,1251,890,0.691354269073588,Muy Alto
26.08361378746227,65.73756937683596,1112,319,0.5148950930370273,Alto
30.859085107429713,43.28751317427124,1239,2469,0.3833133706104322,Medio
34.446806201611686,37.27162054732983,1558,2376,0.26830349492556815,Medio
27.343741015524856,80.6526196695797,1951,1542,0.661242040762964,Muy Alto
23.694054305059954,59.42100105428753,2848,1537,0.7173402491168058,Muy Alto
35.841532388614645,67.33384281885566,457,978,0.238363811571433,Medio
27.537812005560422,54.8663751112023,2932,1271,0.579349646168626,Alto
23.59699200257993,62.32040416892224,2394,850,0.6730835051868505,Muy Alto
29.865031159585897,39.98890387432367,1994,2420,0.4396569900184007,Alto
32.66001998067069,54.887409582388216,1093,1085,0.31272633215209195,Medio
20.41371306483305,77.85562101076388,2009,942,0.8182570554011769,Muy Alto
20.42276627981951,74.50950049839895,732,2033,0.7757234413693569,Muy Alto
28.32060588564672,82.43323709262576,1270,238,0.5377072451648047,Alto
26.489659233943286,68.1012300575794,2296,737,0.6077013901596113,Alto
28.624760441534036,72.58557629475861,2832,1531,0.6400376569154187,Muy Alto
27.34804220134216,84.98069931073613,1182,1683,0.6413403008708316,Muy Alto
32.887056280035324,44.28917742727759,575,1070,0.22284745804269523,Medio
35.85179241017657,63.385758868143185,2745,800,0.35137931388155874,Medio
28.53579348561054,46.936139518166165,2785,788,0.48087606086271895,Alto
22.57079658522585,57.45129102789932,2931,498,0.6948368453872683,Muy Alto
28.720064117403297,71.14218595133258,950,1569,0.5164270713329278,Alto
35.334101177137306,68.62537438713275,531,968,0.26296447875354584,Medio
34.21159291612896,42.377051158497295,601,268,0.13937457046284724,Bajo
23.284138847996193,70.1939221461478,2815,431,0.7255055846205309,Muy Alto
23.489594813201627,52.104278948022554,1587,1741,0.6201849568944985,Alto
20.43677328952925,63.42887715627943,2259,93,0.7229901880575507,Muy Alto
27.614948485307032,70.4268439516517,977,2266,0.5793142331022455,Alto
32.32668625987624,72.39648343014079,850,1256,0.39943581611341905,Alto
20.949912825425596,77.25244109721423,2982,1259,0.8753149569469192,Muy Alto
26.93782949569298,80.25011872922724,994,2192,0.6430787597051586,Muy Alto
24.575494848792808,83.75468327573537,2023,1132,0.739044960011009,Muy Alto
27.449161143404126,55.90856776140825,420,850,0.4120626386717653,Alto
26.379903439439182,46.667467740003175,1853,56,0.4479687797126464,Alto
25.256003412980785,72.40596033067504,2096,986,0.6628410381076018,Muy Alto
28.518609128446997,43.221143293078356,1370,751,0.37467636128410975,Medio
30.020453262213515,73.79073917342058,1057,410,0.4433758722124534,Alto
27.416756293357427,37.056590256925475,1163,1271,0.3884191840452316,Alto
33.075253029853364,39.92503780100621,1092,1321,0.24044918186887962,Medio
35.090452898194165,46.699436560739606,2410,325,0.24936622723484608,Medio
23.7750753727743,72.80671050121435,1233,1500,0.6781433854007989,Muy Alto
28.87375752017342,35.98013380162193,2041,2478,0.45408010412162175,Alto
33.494908152177445,62.21033215502317,1894,516,0.3462833551152096,Medio
31.17797330838293,84.48840858999847,1950,550,0.5237156126152076,Alto
21.759774769910766,36.93228165377905,2657,1784,0.6641115014212019,Muy Alto
32.05146106271549,44.64863058787621,502,2048,0.29061780224558564,Medio
21.39650197578474,76.74038156891227,957,1358,0.7403841105855445,Muy Alto
33.252773718141086,74.31875340317762,1037,805,0.3723740525289161,Medio
28.934414770657312,39.461515080254806,695,1457,0.3372392897205098,Medio
26.342083442744,43.62220441839426,1522,2302,0.5218581437299099,Alto
31.09725979026801,39.1480939332543,1195,1787,0.32127553372454204,Medio
20.099608302812268,68.13136834885483,2970,947,0.8398279445018855,Muy Alto
29.295023723243858,52.823656698263235,2449,2044,0.527310131187674,Alto
25.102832800295094,37.26867277956544,536,75,0.35877887516163637,Medio
35.952854727795895,53.66091000919232,1477,1028,0.2347597458656327,Medio
28.559255063944743,71.34180798422081,1639,821,0.528421748011974,Alto
36.56985511024777,60.87757796150551,560,91,0.1505717955367373,Bajo
23.031739410153556,59.357536246599,505,1942,0.6109916585114661,Alto
22.04786031044059,84.1941348478761,418,1775,0.7446176014003514,Muy Alto
24.54797718721402,77.77761091190425,1115,1618,0.6785830588558033,Muy Alto
24.324517387750035,83.37612565766537,859,363,0.6357715366429466,Muy Alto
31.40896843969597,70.09294785448786,1887,75,0.4214182625354655,Alto
32.88371051432175,55.239042452600145,1058,1579,0.32965635576629193,Medio
24.888072156771088,61.788581294576275,1701,783,0.5882145736607916,Alto
23.509118629171528,70.95968603172318,1936,818,0.6873125732869756,Muy Alto
35.12111417645427,80.22072671503173,2191,2456,0.4982137666888281,Alto
20.620369747231347,83.03801107437705,1059,1819,0.8209319770360886,Muy Alto
21.09566572642686,71.29882645183493,846,1182,0.7074800767746737,Muy Alto
30.111200650640583,73.72828851447699,626,268,0.4071747529238006,Alto
31.211989062987023,44.911042506668366,1269,1750,0.3484761182716506,Medio
34.56593870102145,65.57000718259913,1456,840,0.3207670865381326,Medio
20.153717383701707,54.6808966100449,1538,1400,0.7073588174191718,Muy Alto
31.384253895207436,55.04189665578304,1432,1044,0.36838303921429977,Medio
26.100232092150023,51.30203648492697,1352,394,0.46350454320449946,Alto
27.063752868073646,75.46642578309209,665,968,0.5375633962621019,Alto
34.39299882811711,65.94929086884099,2179,241,0.3432109641005238,Medio
22.514403417641113,63.51960116500099,543,2482,0.673835165564491,Muy Alto
29.32037939959894,47.29158729532741,2958,1472,0.5039073499972213,Alto
27.36454311734714,55.039597887941554,2280,711,0.5180703365940373,Alto
33.11298101709473,75.06468432936612,2218,2132,0.516274532081088,Alto
21.819317077155254,80.76550304740626,1225,1345,0.7636346926300441,Muy Alto
34.093172583985634,61.59484277157009,2104,1169,0.37070391080548054,Medio
30.420440233920814,64.4069343646993,692,79,0.3486903208796703,Medio
22.198692586668592,65.28003205954306,1689,2072,0.7420424989500057,Muy Alto
20.7876430354295,60.92358488887622,2767,1910,0.8195354131630761,Muy Alto
23.161343101143707,44.397138033520825,1401,1540,0.5713648102933129,Alto
27.170691290418144,63.74651274567148,2226,1717,0.6103019143366475,Alto
24.459811195953037,37.22206798715313,943,2074,0.49770923012681034,Alto
26.74077742806033,75.93682817160877,2115,1539,0.6655794034993038,Muy Alto
33.18247946260977,60.258209154890366,913,2378,0.3747414498860757,Medio
25.87957736733011,65.32383708983872,1075,1904,0.5924732833156607,Alto
22.715516256135114,43.03884724106017,947,646,0.5065826050454005,Alto
21.836497346573424,69.26240152423756,1768,2136,0.7793180999741767,Muy Alto
33.87937602746849,44.45033796990994,2594,372,0.28634474256595965,Medio
34.994315531068025,51.54376179034908,1497,782,0.24108483978885892,Medio
36.68236119482262,50.855213707010165,1523,2404,0.2695733431887024,Medio
24.431052087957912,51.2850372035477,598,2006,0.5415287350075386,Alto
26.7861169994204,76.28730218718259,1428,1589,0.6261045795646153,Muy Alto
26.48956657186912,61.476356094675836,413,39,0.4265236884016689,Alto
24.60941851333316,79.03925097235853,2483,2371,0.8032327326166471,Muy Alto
26.681091879849568,53.3026685133865,2992,1828,0.6264619069173716,Muy Alto
24.329011573938498,39.49685274865935,1796,704,0.49905367047240545,Alto
27.73576027612244,54.316428036697815,2838,1057,0.5550641571869911,Alto
31.51053684328833,64.71480865476465,2299,483,0.43767322678215004,Alto
24.236058473442554,52.44985499522715,2454,2035,0.6682329470798888,Muy Alto
29.2840858535233,44.48933966267839,1513,2303,0.44244624338544725,Alto
31.82903655085717,58.52299629008766,1401,762,0.3570900560505712,Medio
28.954308659854817,70.25126658178291,2637,370,0.5518000794229017,Alto
30.48052753253472,66.35420981597397,2713,584,0.5049498912659209,Alto
29.320391347959763,41.20176833642406,2567,413,0.3997823431674648,Alto
36.173476114070155,57.27638721333639,1196,462,0.20142441902311978,Medio
28.962966619263263,45.08747152495991,667,1339,0.35605063388902586,Medio
23.617146902101965,63.71618077368931,1976,1561,0.6876190764507392,Muy Alto
35.536864332458705,68.71676256414779,1707,1667,0.3635992954457269,Medio
28.356731457399576,81.2192439218635,447,76,0.47243790795538204,Alto
33.558896458666645,67.15074636518014,645,2424,0.3829130762086119,Medio
25.462595329665067,44.14705029051232,2241,428,0.5035041633079884,Alto
28.59200993337587,81.57960994506942,2514,568,0.618340507898028,Alto
36.50741770624481,40.715954947947935,580,1101,0.10526971276839622,Bajo
27.994479545468568,78.19613085541411,1892,2388,0.668054331437554,Muy Alto
22.960216685182267,57.58189839750442,1135,1984,0.6452732927807028,Muy Alto
21.863493207335495,69.51847589900405,2465,986,0.7674773285967874,Muy Alto
25.337358312338168,37.95314499452294,1054,998,0.4316233680597274,Alto
29.803707205181322,66.9116286261282,1841,824,0.4845941841007481,Alto
21.47228707560006,61.11947186607587,765,2221,0.6928725448135244,Muy Alto
35.96222554189586,43.57457459428974,1320,1763,0.21169920972032755,Medio
25.39528448299098,43.07526723228699,2384,1599,0.5652681461816575,Alto
22.377665303126932,67.74938139128236,2544,886,0.7445294130695035,Muy Alto
26.049930309285962,55.44281258146886,906,1266,0.49921040025555546,Alto
32.781706799633376,38.90410752412775,1633,2275,0.32292138837955864,Medio
26.08720065730111,39.84567118803027,2347,1313,0.5142247054058985,Alto
23.10954281458139,37.296523970196425,1685,1353,0.5472453821927443,Alto
31.82901962916803,72.4183937697646,1895,1711,0.49974044174189036,Alto
27.054169112993172,58.16035919178075,2363,327,0.5284891844595639,Alto
22.930156532819627,79.36110589638268,523,2271,0.7267767075569604,Muy Alto
20.3867496867115,46.47315362542193,795,1252,0.6085548385555105,Alto
36.421230796918366,53.8944073712254,1046,11,0.14731672021097422,Bajo
27.58091137637218,49.95006682134429,1651,2236,0.5220236737353829,Alto
35.22581961029745,80.47838683888065,2846,559,0.4457458388707173,Alto
21.84288896166381,82.17404939892009,1690,2228,0.8407295406406889,Muy Alto
24.05562408603479,56.572929571162824,1585,913,0.5857853999648527,Alto
23.915673934404527,39.4496891976066,2825,40,0.5419490721725649,Alto
32.28989576154728,70.94879565096645,1866,2157,0.49929678223751217,Alto
21.76757701539881,71.84153580275293,743,1556,0.7027270072555281,Muy Alto
24.292204288061654,67.30806664978154,2888,1117,0.7206107617401969,Muy Alto
27.08503973451902,75.35744282972621,1986,401,0.5905155448433251,Alto
24.05104951186555,36.354180589837114,478,2019,0.47382949237854377,Alto
25.048758937391156,82.47545985649671,1367,2315,0.7359567060925379,Muy Alto
35.86934877979126,74.47592886735805,1475,1735,0.3708425744642351,Medio
32.662592631545536,66.54938398258078,1668,885,0.3944157851035183,Alto
36.200762064567044,67.66772149777148,1376,1393,0.3062973198277721,Medio
27.59570066672709,83.94345974904928,1442,1917,0.6566008413638662,Muy Alto
22.89345467438892,65.06185183164334,1164,1176,0.6460627296598207,Muy Alto
32.51245557401341,43.43451985078513,832,2174,0.29812944740212305,Medio
25.966238977045393,71.86943491071011,2196,2206,0.7049258522014391,Muy Alto
29.58683384356037,69.52368259173929,1378,195,0.4445712185950241,Alto
30.682928145774113,84.2474581438366,1752,1411,0.5656801808567936,Alto
21.106736067814897,68.53422320942819,1761,410,0.7131490991737397,Muy Alto
32.145688731261586,80.97401671411822,1263,1502,0.4829418789468973,Alto
21.841618350589663,83.23539494728776,568,1175,0.7262697215040875,Muy Alto
30.84212899364588,62.682173135798976,2450,1631,0.5111855762086212,Alto
33.34649139048935,53.98675920463105,2396,132,0.3234611035638873,Medio
33.564000255957865,68.3722020235279,2635,1564,0.46981349461258515,Alto
25.51095778698543,84.56388705879141,2385,2356,0.7975449900505739,Muy Alto
20.53606926876126,68.62892305585459,1646,602,0.731855680274119,Muy Alto
28.9332491104295,65.52985639364987,1276,2478,0.5471620869380258,Alto
28.097901624063837,58.43520080061721,2063,1400,0.5333807912902099,Alto
22.478563197445474,50.1879916201552,2243,1625,0.6743347835230808,Muy Alto
32.82093874412011,80.53737555547264,1528,1262,0.4665678109770854,Alto
32.133722541547655,64.37320802809703,2949,2285,0.5449337122938822,Alto
30.820584615878992,37.680420335615246,698,1030,0.2551220899951843,Medio
26.05522862333232,56.91305594459819,1088,1712,0.5387259689431497,Alto
33.8845435623849,81.55843788477281,1972,957,0.45412079221215035,Alto
34.77692529009552,35.41884694264523,1279,1594,0.1953839412966607,Medio
22.048919375280594,71.54345090472593,1519,1379,0.7326102616198297,Muy Alto
24.321176848595705,66.98266998206748,1483,374,0.5961052705056107,Alto
30.125380225595222,39.774261121644095,1889,2303,0.41919813389197225,Alto
