Promedio Temperatura,Promedio Humedad,Promedio CO2,Promedio TVCO,Suma,Alerta predicha
0.18544305131999772,0.07030501614941993,0.03335384615384615,0.0036,0.29270191362326375,Medio
0.2799346915039514,0.07698788576094372,0.06603076923076923,0.0071519999999999995,0.43010534649566434,Alto
0.2665089857422296,0.060471201630525266,0.11599999999999999,0.052944,0.49592418737275484,Alto
0.062253098469976606,0.21689046968876757,0.045476923076923075,0.055344,0.3799644912356673,Medio
0.25694779357394576,0.0999453430143339,0.0024615384615384616,0.11856,0.4779146750498181,Alto
0.0007437579687479336,0.1879219717164878,0.0168,0.026496,0.23196172968523573,Medio
0.09705329452272034,0.23625498615751522,0.023015384615384615,0.113664,0.46998766529562014,Alto
0.049265789715567374,0.04881349573902294,0.04812307692307693,0.037776000000000004,0.18397836237766724,Bajo
0.042852054589350375,0.2260215043375475,0.0028923076923076923,0.064704,0.3364698666192056,Medio
0.47452112096235555,0.08455693331462695,0.14855384615384615,0.00792,0.7155519004308287,Muy Alto
0.3149628746861036,0.18851242405767746,0.14203076923076924,0.11745599999999999,0.7629620679745504,Muy Alto
0.1338595835310034,0.181597568413192,0.11199999999999999,0.108288,0.5357451519441954,Alto
0.4302216680128119,0.10896265713672239,0.10467692307692308,0.03936,0.6832212482264574,Muy Alto
0.1418672051569855,0.22790766594004064,0.011876923076923077,0.005856,0.3875077941739492,Alto
0.1539962050288359,0.07877845323358053,0.07218461538461539,0.041136,0.34609527364703185,Medio
0.35261786760947733,0.17852413588235133,0.06855384615384616,0.062928,0.6626238496456748,Muy Alto
0.3872682485935939,0.1347142541967657,0.11353846153846155,0.098592,0.7341129643288211,Muy Alto
0.18437901579918076,0.11104850681792597,0.12455384615384615,0.004416,0.4243973687709528,Alto
0.05648731969445741,0.2324635762632222,0.018030769230769232,0.050784,0.3577656651884488,Medio
0.37741115767670624,0.04327253221922141,0.08043076923076922,0.065568,0.5666824591266968,Alto
0.32434203774597553,0.08143571935594413,0.006523076923076923,0.046416,0.4587168340249966,Alto
0.15337759211784247,0.22145199942797694,0.07113846153846154,0.06403199999999999,0.510000053084281,Alto
0.19904774649904933,0.14974749094971343,0.06812307692307693,0.036624000000000004,0.45354231437183967,Alto
0.2741403029671746,0.12644872269720472,0.05470769230769231,0.059184,0.5144807179720716,Alto
0.4363692326463023,0.18652223314514998,0.014030769230769232,0.050592,0.6875142350222214,Muy Alto
0.15611500416312948,0.11614114205616265,0.02289230769230769,0.07007999999999999,0.3652284539115998,Medio
0.1882115394206013,0.14683418121558636,0.06658461538461538,0.07113599999999999,0.472766336020803,Alto
0.02501784544479519,0.23752096637437212,0.0488,0.069312,0.3806508118191673,Medio
0.11112815717262879,0.09055725522637742,0.03556923076923077,0.11702399999999999,0.354278643168237,Medio
0.42726957841428853,0.05422229365110919,0.07655384615384615,0.005952,0.5639977182192438,Alto
0.12975580780433,0.07891273516094571,0.04086153846153846,0.075072,0.3246020814268141,Medio
0.35641991609966384,0.12692821652975741,0.055384615384615386,0.088896,0.6276287480140366,Muy Alto
0.42919609523611457,0.0863133691854514,0.12461538461538461,0.055104,0.6952288490369506,Muy Alto
0.09195756437572734,0.20136802946337728,0.15206153846153847,0.08097599999999999,0.526363132300643,Alto
0.3862229397085598,0.10805075261690841,0.055446153846153846,0.016896,0.5666158461716221,Alto
0.2176090138151632,0.1957856726485249,0.15144615384615384,0.044784,0.609624840309842,Alto
0.1367389341549463,0.04820444080889901,0.11526153846153847,0.016943999999999997,0.3171489134253838,Medio
0.45690965930813704,0.061420135443588014,0.13464615384615386,0.10103999999999999,0.7540159485978789,Muy Alto
0.04270467165922582,0.21154630256465665,0.07938461538461539,0.10296,0.43659558960849787,Alto
0.20920152052059746,0.031720615891233636,0.12560000000000002,0.061584,0.42810613641183104,Alto
0.3652790994917768,0.2376578839727982,0.14603076923076924,0.03936,0.7883277526953442,Muy Alto
0.008739990949542623,0.04568000585966251,0.048553846153846156,0.09014399999999999,0.1931178429630513,Medio
0.03537533656934128,0.15231926758438796,0.01643076923076923,0.047760000000000004,0.25188537338449846,Medio
0.3002540596195042,0.14423512778614342,0.14283076923076923,0.072336,0.6596559566364167,Muy Alto
0.07979686185270966,0.229442551003946,0.042030769230769226,0.057024,0.4082941820874249,Alto
0.47889168948398253,0.1142171196788792,0.039507692307692306,0.008351999999999998,0.6409685014705541,Muy Alto
0.12300984087712749,0.15190011484524818,0.092,0.039408,0.4063179557223756,Alto
0.3938210008020545,0.22575617860842803,0.09741538461538461,0.062111999999999994,0.779104564025867,Muy Alto
0.39569880450475065,0.21137072718996613,0.03901538461538462,0.013007999999999999,0.6590929163101015,Muy Alto
0.14340296108949607,0.17956087321264486,0.03833846153846154,0.003456,0.3647582958406025,Medio
0.3339957193910268,0.12593688886476848,0.0947076923076923,0.028992,0.5836323005634876,Alto
0.15560775971565463,0.20997018345300164,0.14332307692307691,0.052128,0.5610290200917332,Alto
0.4596289746734995,0.15013672795133948,0.0728,0.07382399999999999,0.756389702624839,Muy Alto
0.32997858208427405,0.017646132295156894,0.05495384615384616,0.06504,0.4676185605332771,Alto
0.17408111958617792,0.12629446263905922,0.0592,0.051168,0.4107435822252371,Alto
0.3351992369394633,0.013390771628412141,0.11446153846153846,0.0013919999999999998,0.4644435470294139,Alto
0.08202866619439372,0.07489972489252116,0.06356923076923077,0.06465599999999999,0.2851536218561456,Medio
0.0577249174042215,0.0005222819305799362,0.04233846153846154,0.002256,0.10284166087326298,Bajo
0.3086557976068046,0.10231834642503118,0.03298461538461538,0.06767999999999999,0.5116387594164512,Alto
0.33335341083373904,0.2120021311508764,0.007138461538461538,0.084528,0.637022003523077,Muy Alto
0.4304309831917591,0.1075219080304752,0.10763076923076924,0.11313599999999999,0.7587196604530035,Muy Alto
0.16878444867611994,0.13693239045805988,0.10541538461538462,0.023087999999999997,0.4342202237495644,Alto
0.4369782888604978,0.08874001935467098,0.12043076923076923,0.08774399999999999,0.733893077445938,Muy Alto
0.4280199059360708,0.13617550508494122,0.011630769230769231,0.016176,0.5920021802517812,Alto
0.07973007990367571,0.22816795774954052,0.009476923076923077,0.021599999999999998,0.3389749607301393,Medio
0.23067279915022998,0.003995742943756272,0.14584615384615385,0.014736,0.3952506959401401,Alto
0.4021647714804984,0.14884178381116048,0.10886153846153845,0.07992,0.7397880937531973,Muy Alto
0.23882193732673465,0.10632448739602271,0.03532307692307692,0.081408,0.46187750164583424,Alto
0.06101984711500657,0.23260748992439134,0.05944615384615385,0.022511999999999997,0.37558549088555176,Medio
0.2276845845601947,0.16233988928460438,0.014830769230769232,0.052031999999999995,0.4568872430755684,Alto
0.06866525080527836,0.2309822611961267,0.09593846153846154,0.024,0.4195859735398666,Alto
0.35691184109919216,0.008566410144718121,0.014523076923076923,0.03864,0.4186413281669872,Alto
0.45524468789138123,0.21392944921289767,0.057846153846153846,0.027696,0.7547162909504328,Muy Alto
0.17234537771293182,0.09670263271455791,0.018092307692307692,0.013392,0.3005323181197974,Medio
0.15710185894441156,0.1976279072894228,0.07661538461538463,0.095664,0.527009150849219,Alto
0.40642740205970995,0.11450385693165312,0.0052923076923076925,0.083952,0.6101755666836708,Alto
0.46069309456781693,0.11955340149913579,0.04695384615384615,0.06312,0.6903203422207987,Muy Alto
0.37116290682927977,0.1642971335028168,0.032430769230769235,0.029759999999999998,0.5976508095628659,Alto
0.12019835451918379,0.11407889923809374,0.1355076923076923,0.117264,0.4870489460649698,Alto
0.32389848055457093,0.2044396602657552,0.09150769230769232,0.004512,0.6243578331280184,Muy Alto
0.3956110251427327,0.002267604455357389,0.1579076923076923,0.053711999999999996,0.6094983219057823,Alto
0.4316460373791773,0.16540294863255875,0.017784615384615385,0.0018239999999999999,0.6166576013963515,Alto
0.44191027811957234,0.039085521796289366,0.08547692307692308,0.06,0.6264727229927849,Muy Alto
0.41825182204350325,0.09814279064013635,0.1483076923076923,0.005808,0.6705103049913319,Muy Alto
0.1866387140319302,0.10126279003100107,0.018030769230769232,0.062736,0.3686682732937005,Medio
0.18570092651562206,0.09807107869149934,0.14393846153846154,0.0312,0.458910466745583,Alto
0.13464436857745535,0.2105810654251459,0.12184615384615384,0.06278399999999999,0.5298555878487551,Alto
0.23664914928849548,0.11423937832524624,0.15630769230769231,0.053711999999999996,0.560908219921434,Alto
0.15021056200749355,0.122712602279087,0.06067692307692307,0.025008,0.3586080873635036,Medio
0.08853351619969752,0.11292304367849065,0.15766153846153846,0.064368,0.4234860983397266,Alto
0.4194234857618734,0.030484960553075733,0.1396923076923077,0.088416,0.6780167540072568,Muy Alto
0.001943066383122347,0.09505192171428181,0.04227692307692307,0.007872,0.14714391117432724,Bajo
0.10853421102394945,0.00588690724246145,0.0028307692307692305,0.028367999999999997,0.14561988749718013,Bajo
0.24090131560963085,0.13096203909878792,0.04098461538461539,0.028656,0.4415039700930342,Alto
0.468544302690598,0.1272244855745134,0.08461538461538462,0.059663999999999995,0.740048172880496,Muy Alto
0.05605621041869647,0.08171817361065152,0.056307692307692316,0.11025599999999999,0.3043380763370403,Medio
0.08485292550467828,0.22107131911419056,0.08153846153846153,0.011663999999999999,0.39912670615733037,Alto
0.3423118974179223,0.10872466666516842,0.05261538461538462,0.074304,0.5779559486984753,Alto
0.019304637716650846,0.15792414456965762,0.05384615384615385,0.017808,0.2488829361324623,Medio
0.15578690277403393,0.21022461656454774,0.0184,0.005376,0.38978751933858163,Alto
0.2015927549179096,0.1571056956862425,0.03347692307692308,0.011712,0.40388737368107513,Alto
0.3183535991114111,0.10133600203067715,0.12596923076923078,0.082272,0.627930831911319,Muy Alto
0.0961430508823008,0.16993416898250516,0.1323076923076923,0.08088000000000001,0.4792649121724982,Alto
0.04926011062825583,0.20754188153648198,0.07581538461538462,0.109584,0.44220137678012245,Alto
0.42280111533379394,0.2352159853374553,0.026400000000000003,0.10079999999999999,0.7852171006712492,Muy Alto
0.23723369451220885,0.04815766824386438,0.0987076923076923,0.055152,0.4392510550637655,Alto
0.45601119691457365,0.16854658128413705,0.0248,0.029424,0.6787817781987108,Muy Alto
0.11195077629742674,0.15891599781903473,0.09144615384615384,0.09331199999999999,0.45562492796261533,Alto
0.18733264295135715,0.004427132944857816,0.10461538461538462,0.098688,0.39506316051159956,Alto
0.30237845244752304,0.025938495290088973,0.14695384615384616,0.0012,0.47647079389145813,Alto
0.3769660520649063,0.20126561801265325,0.15833846153846154,0.020687999999999998,0.7572581316160212,Muy Alto
0.4238631641753961,0.19913388412717745,0.08350769230769231,0.11606399999999999,0.8225687406102657,Muy Alto
0.15968842789066603,0.1568115915286923,0.09415384615384616,0.088752,0.4994058655732045,Alto
0.29404682147725486,0.07211295454875717,0.0608,0.032112,0.459071776026012,Alto
0.0005876020389992471,0.016808740470183568,0.05058461538461539,0.08860799999999999,0.1565889578937982,Bajo
0.3955247276654866,0.1246149344107956,0.048861538461538456,0.11515199999999999,0.6841532005378207,Muy Alto
0.286835689850884,0.10538815288765488,0.047261538461538466,0.06911999999999999,0.5086053812000773,Alto
0.32451877796741085,0.15111631295621306,0.021538461538461538,0.053903999999999994,0.5510775524620855,Alto
0.09324684635911219,0.2324417475220266,0.12621538461538462,0.045408,0.4973119784965234,Alto
0.1994073637938186,0.19895458774071217,0.021476923076923077,0.07944,0.49927887461145387,Alto
0.0742227512013767,0.06980385507553624,0.08867692307692307,0.095424,0.328127529353836,Medio
0.04551660964364106,0.0037318524617926414,0.07415384615384615,0.014639999999999999,0.13804230825927985,Bajo
0.21445733314827875,0.13975200275553734,0.1008,0.1152,0.5702093359038161,Alto
0.4723741885605217,0.06058843486955899,0.02227692307692308,0.025584,0.5808235465070039,Alto
0.1312095394136811,0.12000197423592143,0.13655384615384616,0.038543999999999995,0.42630935980344875,Alto
0.34487121105333274,0.02933349196191201,0.1323076923076923,0.103248,0.6097603953229371,Alto
0.15251123646051556,0.04405848591658332,0.08166153846153847,0.040032,0.3182632608386374,Medio
0.45458618964115005,0.00886735024972214,0.07316923076923076,0.058176,0.594798770660103,Alto
0.002878241342602102,0.16600338049432667,0.04781538461538462,0.055824,0.27252100645231336,Medio
0.0886135954263932,0.126724630891823,0.15593846153846155,0.002832,0.3741086878566778,Medio
0.35357258645294115,0.1322224651759903,0.15101538461538463,0.09076799999999999,0.7275784362443161,Muy Alto
0.3362327280029034,0.21291179821125536,0.10775384615384616,0.075216,0.732114372368005,Muy Alto
0.22183561180999417,0.20206078820145637,0.12166153846153847,0.015888,0.5614459384729891,Alto
0.47638045131003304,0.06209530498523605,0.15316923076923078,0.03288,0.7245249870644999,Muy Alto
0.03777524403040141,0.15970782079175416,0.03224615384615385,0.002016,0.2317452186683094,Medio
0.13006453070121513,0.14057424940035576,0.010584615384615385,0.066912,0.3481353954861862,Medio
0.369565805023237,0.14786020482420287,0.02123076923076923,0.112704,0.6513607790782092,Muy Alto
0.38546080918698655,0.1625105634287422,0.13009230769230767,0.038352,0.7164156803080364,Muy Alto
0.2760854829954488,0.05871740340939599,0.12363076923076922,0.053424,0.511857655635614,Alto
0.2938635197338858,0.230550119245516,0.1123076923076923,0.11975999999999999,0.7564813312870942,Muy Alto
0.1316863157669722,0.04681534065535154,0.08412307692307693,0.016607999999999998,0.27923273334540066,Medio
0.25459674675896177,0.13356377480715725,0.0860923076923077,0.11903999999999999,0.5932928292584267,Alto
0.19149832307495546,0.06527970643946863,0.1304,0.096288,0.483466029514424,Alto
0.3924240313842158,0.0835131989967218,0.1244923076923077,0.11860799999999999,0.7190375380732452,Muy Alto
0.16823328983696695,0.20125500726512668,0.11963076923076922,0.10814399999999999,0.5972630663328629,Alto
0.09129406765543402,0.12981174707861945,0.14461538461538462,0.044448,0.4101691993494381,Alto
0.034867702720305926,0.03575433636070327,0.044000000000000004,0.06777599999999999,0.1823980390810092,Bajo
0.02266252613930526,0.15349088556915017,0.0928,0.10843199999999999,0.3773854117084554,Medio
0.134782615820581,0.19697544167394643,0.10516923076923076,0.096576,0.5335032882637581,Alto
0.206055892151776,0.12247278832059429,0.08898461538461538,0.009648,0.42716129585698565,Alto
0.32286672193450205,0.05371683054978495,0.09624615384615386,0.051744,0.5245737063304409,Alto
0.28801772353642024,0.08268935626814808,0.05027692307692308,0.003168,0.4241520028814914,Alto
0.041255277463714636,0.07050202985447135,0.08184615384615385,0.084192,0.27779546116433984,Medio
0.41954738164832983,0.13561779958871742,0.09673846153846155,0.049824,0.7017276427755088,Muy Alto
0.28125962334485416,0.21637883059575108,0.14916923076923078,0.119712,0.7665196847098361,Muy Alto
0.3076075631381211,0.16353102559940688,0.11144615384615385,0.05424,0.6368247425836818,Muy Alto
0.28515675521444295,0.13547387863145485,0.03163076923076923,0.074976,0.5272374030766671,Alto
0.1626355641502447,0.0362189350601054,0.12744615384615385,0.041519999999999994,0.3678206530565039,Medio
0.25443153036787985,0.20278086246978064,0.092,0.006816,0.5560283928376605,Alto
0.07724545635772267,0.02513741812172452,0.12867692307692308,0.038832,0.26989179755637027,Medio
0.3769526127838204,0.17051334172664742,0.15864615384615385,0.07022400000000001,0.7763361083566218,Muy Alto
0.39692469197035324,0.22821055124724934,0.07230769230769231,0.043151999999999996,0.7405949355252949,Muy Alto
0.28303663171044774,0.00383393934218476,0.024676923076923075,0.111888,0.42343549412955556,Alto
0.40896420472690076,0.19803558222293316,0.09827692307692308,0.030336000000000002,0.735612710026757,Muy Alto
0.13609397570462928,0.21063876565674886,0.14135384615384614,0.041136,0.5292225875152242,Alto
0.14433651224057054,0.08614033652957553,0.12030769230769231,0.0012,0.3519845410778384,Medio
0.11026406101677207,0.11222733718669821,0.08621538461538462,0.005088,0.31379478281885487,Medio
0.15582944044362237,0.09742048928716293,0.1550153846153846,0.094224,0.50248931434617,Alto
0.30439757619620655,0.183064551433954,0.06701538461538462,0.011087999999999999,0.5655655122455452,Alto
0.317974633580263,0.024435264500479524,0.10855384615384615,0.017904,0.46886774423458866,Alto
0.3458367915862541,0.14601411679828716,0.1163076923076923,0.017855999999999997,0.6260146006922336,Muy Alto
0.0770939801098404,0.09487539213017171,0.0216,0.02712,0.22068937224001212,Medio
0.4363779316290678,0.10108036894325644,0.09618461538461538,0.053855999999999994,0.6874989159569397,Muy Alto
0.4606309059868343,0.14875755571115562,0.06793846153846154,0.07056,0.7478869232364513,Muy Alto
0.13785726180145286,0.062180797565309524,0.04012307692307692,0.059376,0.2995371362898393,Medio
0.031172390786027522,0.23556790555969295,0.06756923076923077,0.004128,0.3384375271149513,Medio
0.04842374972589562,0.2063948000200882,0.15144615384615384,0.017519999999999997,0.42378470359213766,Alto
0.0944363948776623,0.18800254311699238,0.15144615384615384,0.000336,0.43422109184080854,Alto
0.4170917540949368,0.01728110312105979,0.0006153846153846154,0.042575999999999996,0.47756424183138124,Alto
0.2500193688898388,0.23478049114857846,0.022461538461538463,0.038592,0.5458533984999556,Alto
0.3912503283033895,0.12043220325955756,0.1420923076923077,0.050544,0.7043188392552548,Muy Alto
0.07301093844104878,0.00311865750012671,0.15876923076923077,0.008976,0.24387482671040628,Medio
0.0034826549152257805,0.059825324931910694,0.13070769230769233,0.11241599999999999,0.3064316721548288,Medio
0.4028837328723998,0.2069134113007215,0.13883076923076923,0.050207999999999996,0.7988359134038906,Muy Alto
0.14180285909571602,0.05971577939735824,0.05655384615384615,0.10948799999999999,0.3675604846469204,Medio
0.014404228156424377,0.08170329845203653,0.06836923076923078,0.078192,0.24266875737769167,Medio
0.24292435681977123,0.14373951058548873,0.1057846153846154,0.092544,0.5849924827898753,Alto
0.32656553900234203,0.13507104658131275,0.12104615384615384,0.028943999999999998,0.6116267394298086,Alto
0.15218559820017918,0.08218767573597224,0.01396923076923077,0.11673599999999999,0.36507850470538217,Medio
0.14963317529650755,0.1377973843614134,0.08504615384615384,0.016416,0.3888927135040748,Alto
0.35497512765446365,0.08970402586950509,0.09255384615384615,0.11735999999999999,0.6545929996778149,Muy Alto
0.1975422298448169,0.08069039602069977,0.07766153846153846,0.039695999999999995,0.3955901643270551,Alto
0.21751666992929178,0.006501656276519247,0.01649230769230769,0.08913599999999999,0.3296466338981187,Medio
0.28999100708458964,0.11369286670191836,0.08806153846153845,0.016464,0.5082094122480465,Alto
0.20326887389769213,0.13615176016481334,0.07421538461538461,0.008976,0.42261201867789006,Alto
0.11964676968533379,0.043892456406214794,0.016369230769230768,0.09576,0.27566845686077934,Medio
0.08446183526657966,0.025908072634561255,0.004307692307692308,0.084528,0.1992056002088332,Medio
0.33641514039886916,0.064778408701303,0.07698461538461539,0.0038879999999999995,0.4820661644847875,Alto
0.16889913816278818,0.11878312217028543,0.1027076923076923,0.016560000000000002,0.40694995264076594,Alto
0.3043275589589114,0.18580683096763068,0.1278153846153846,0.038112,0.6560617745419267,Muy Alto
0.4728702689695776,0.09575418110624193,0.12166153846153847,0.118416,0.808701988537358,Muy Alto
0.18703082905749657,0.22002256541576828,0.023692307692307693,0.07444799999999999,0.5051937021655725,Alto
0.37199815890308535,0.14297317522710404,0.023261538461538462,0.016800000000000002,0.5550328725917278,Alto
0.3874947993277908,0.23143481429453577,0.13224615384615385,0.037728,0.7889037674684805,Muy Alto
0.09504045700301904,0.10215631574737356,0.056738461538461536,0.06336,0.3172952342888541,Medio
0.3546420650899864,0.13796159179912215,0.15433846153846154,0.004992,0.6519341184275701,Muy Alto
0.2370187809699284,0.15529534792563854,0.1513846153846154,0.11673599999999999,0.6604347442801823,Muy Alto
0.40176831771786736,0.14679315160429238,0.12356923076923078,0.06945599999999999,0.7415867000913905,Muy Alto
0.10287451701375243,0.17025919542516074,0.13618461538461538,0.0009119999999999999,0.41023032782352853,Alto
0.4398620964080991,0.03739831463853494,0.08904615384615384,0.049872,0.6161785648927879,Alto
0.4089544427606737,0.18624459338431365,0.0424,0.10824,0.7458390361449874,Muy Alto
0.11911450999310746,0.11246969804127149,0.07218461538461539,0.050448,0.35421682341899435,Medio
0.06637626757241002,0.21727978643212753,0.023261538461538462,0.014256,0.32117359246607596,Medio
0.021367688490527677,0.13795531468623823,0.13335384615384616,0.099072,0.39174884933061205,Alto
0.1638365210907157,0.08108685143594924,0.08904615384615384,0.07876799999999999,0.4127375263728188,Alto
0.35263541074576377,0.1193167987654098,0.14566153846153845,0.026687999999999996,0.644301747972712,Muy Alto
0.048413648258609984,0.09007051524262034,0.08646153846153846,0.08543999999999999,0.3103857019627688,Medio
0.17789222674504593,0.11742221237702333,0.10104615384615384,0.0046559999999999995,0.40101659296822306,Alto
0.039942259490327654,0.17156594518675958,0.1476923076923077,0.010464,0.3696645123693949,Medio
0.2850830251752964,0.21595282924953424,0.06843076923076924,0.09811199999999999,0.6675786236555998,Muy Alto
0.12346538657841648,0.2012085595761887,0.08756923076923076,0.042288,0.45453117692383593,Alto
0.1278454500295711,0.21137963375665372,0.0412923076923077,0.07780799999999999,0.4583253914785325,Alto
0.3568572506833378,0.15643356094721197,0.010892307692307692,0.080832,0.6050151193228575,Alto
0.13033679739209025,0.21417221589830984,0.030523076923076924,0.070464,0.445496090213477,Alto
0.29942966010855804,0.18187339842622982,0.1368,0.060624,0.6787270585347879,Muy Alto
0.2612058926739605,0.18804936512532494,0.10067692307692308,0.093984,0.6439161808762085,Muy Alto
0.37705317786027714,0.06206492167537555,0.10652307692307693,0.004319999999999999,0.5499611764587296,Alto
0.3397111002762014,0.012556947026702209,0.06572307692307693,0.085392,0.5033831242259805,Alto
0.03316779420928978,0.10993952551456558,0.056799999999999996,0.039743999999999995,0.23965131972385537,Medio
0.05258257975053124,0.09852156292400469,0.0048,0.060672000000000004,0.21657614267453593,Medio
0.42845668247848767,0.08047055743669991,0.08578461538461539,0.0038879999999999995,0.598599855299803,Alto
0.24126836471859248,0.1486443415034033,0.13827692307692308,0.116016,0.6442056292989189,Muy Alto
0.03833021322380051,0.09917028203328551,0.0780923076923077,0.051456,0.2670488029493937,Medio
0.43239677454969155,0.0020148180766246925,0.06855384615384616,0.076272,0.5792374387801624,Alto
0.09613916065066873,0.027698403587662936,0.10363076923076923,0.064368,0.2918363334691009,Medio
0.36300642776602704,0.04222580840204698,0.09286153846153847,0.010272,0.5083657746296124,Alto
0.254546499385041,0.11936352755928582,0.01556923076923077,0.048336,0.43781525771355756,Alto
0.10117248172947023,0.04188969748058828,0.039753846153846153,0.103776,0.28659202536390466,Medio
0.4736442649763346,0.013412646739262731,0.06012307692307692,0.047424,0.5946039886386743,Alto
0.31976197604349876,0.07183059585460107,0.11199999999999999,0.051216,0.5548085718980998,Alto
0.325849324863343,0.10803866341002114,0.15643076923076923,0.093456,0.6837747575041334,Muy Alto
0.07424872626561496,0.1978516254817404,0.011384615384615384,0.09681599999999999,0.3803009671319707,Medio
0.40364110162418454,0.13169807280556775,0.10646153846153845,0.11016,0.7519607128912909,Muy Alto
0.34082451980663947,0.21670215755071368,0.15483076923076924,0.010223999999999999,0.7225814465881224,Muy Alto
0.36913505932868884,0.0417191716485901,0.05070769230769231,0.044016,0.5055779232849712,Alto
0.3954378711730458,0.048838626769208825,0.06061538461538461,0.110784,0.6156758825576392,Alto
0.05951891714042591,0.17997606097846203,0.005046153846153846,0.07584,0.32038113196504175,Medio
0.16083868516953823,0.10402207479286298,0.1417846153846154,0.014064,0.42070937534701663,Alto
0.10277106360453739,0.10892572342516936,0.052000000000000005,0.10281599999999999,0.3665127870297067,Medio
0.165852873824592,0.12488762075906712,0.05501538461538462,0.101616,0.44737187919904375,Alto
0.408721343818117,0.19587241353121812,0.03169230769230769,0.076608,0.7128940650416428,Muy Alto
0.22643088618647095,0.18159242015721205,0.096,0.003696,0.507719306343683,Alto
0.42533843791917864,0.023199447461996488,0.09636923076923078,0.115392,0.6602991161504059,Muy Alto
0.23043034116724856,0.1054021720046313,0.009723076923076923,0.07113599999999999,0.41669159009495677,Alto
0.03379035937271611,0.0920454195840686,0.03403076923076923,0.002544,0.16241054818755393,Bajo
0.4061373245229197,0.03163674842457133,0.08726153846153846,0.075504,0.6005396114090295,Alto
0.2062349685049804,0.20083066717740594,0.11698461538461538,0.046944,0.5709942510670017,Alto
0.3341315929698625,0.06141527166582587,0.033846153846153845,0.117504,0.5468970184818422,Alto
0.33055073477438734,0.06237492342108348,0.10363076923076923,0.021984,0.5185404274262401,Alto
0.01933454557780371,0.15585717686540165,0.15926153846153848,0.109632,0.4440852609047438,Alto
0.20793716050778702,0.07879499254959593,0.09458461538461538,0.119232,0.5005487684419984,Alto
0.41512684556938706,0.04727977737393413,0.08990769230769231,0.112896,0.6652103152510135,Muy Alto
0.3808212675626707,0.18300954258859328,0.13766153846153847,0.082464,0.7839563486128025,Muy Alto
0.3835663449075657,0.06421145670918618,0.0020923076923076924,0.052944,0.5028141093090596,Alto
0.05853598269882328,0.043492470415312165,0.10424615384615385,0.020064,0.2263386069602893,Medio
0.016276564852311274,0.21495706735105993,0.1379692307692308,0.050784,0.41998686297260196,Alto
0.11371815534986059,0.15143434045944087,0.057784615384615386,0.077136,0.4000731111939168,Alto
0.16695145540145848,0.1892701820608973,0.055323076923076926,0.046464,0.4580087143854327,Alto
0.4344992796831195,0.004840117302013664,0.05421538461538462,0.09969599999999999,0.5932507816005178,Alto
0.11197280069349008,0.0032737869959794576,0.14418461538461538,0.036384,0.29581520307408493,Medio
0.4601241070777944,0.017214737322134018,0.034892307692307695,0.035184,0.5474151520922361,Alto
0.03157399752444355,0.13972834393455924,0.10486153846153845,0.018623999999999998,0.29478787992054123,Medio
0.3834185645157703,0.02586608153547378,0.04123076923076923,0.08318400000000001,0.5336994152820133,Alto
0.08158499287469634,0.06258897189491598,0.15833846153846154,0.002832,0.30534442630807385,Medio
0.4040256308116613,0.1313818144747144,0.09526153846153847,0.050351999999999994,0.6810209837479142,Muy Alto
0.4609174181501396,0.008511789963831404,0.12516923076923075,0.090528,0.6851264388832017,Muy Alto
0.20687825164147944,0.06705542387246459,0.0352,0.045456,0.35458967551394405,Medio
0.29821142840631476,0.23001689736464156,0.044800000000000006,0.061104,0.6341323257709564,Muy Alto
0.3097288851692586,0.12207663628667088,0.10707692307692307,0.041424,0.5803064445328526,Alto
0.44034577643803,0.2370568783403367,0.00036923076923076927,0.084288,0.7620598855475975,Muy Alto
0.014756551892604513,0.1892862061456363,0.1193846153846154,0.10372799999999999,0.4271553734228562,Alto
0.434514221391393,0.05226050710386906,0.024184615384615388,0.10804799999999999,0.6190073438798774,Alto
0.20833680075033234,0.17575287664946873,0.05046153846153846,0.033936,0.4684872158613395,Alto
0.24606422233962497,0.2133118443051764,0.12240000000000001,0.11409599999999999,0.6958720666448013,Muy Alto
0.08570255190171658,0.060093285006940146,0.1388923076923077,0.047327999999999995,0.3320161446009644,Medio
0.3812130272501175,0.18082012595447772,0.13464615384615386,0.092208,0.788887307050749,Muy Alto
0.20180426784236782,0.027601511843696403,0.010523076923076925,0.028848,0.26877685660914113,Medio
0.11735164242819163,0.11842027057013124,0.017230769230769234,0.020687999999999998,0.2736906822290921,Medio
0.08439300736516316,0.18294404490739088,0.1342153846153846,0.101856,0.5034084368879386,Alto
0.2249965727577353,0.08057285564246074,0.013476923076923077,0.115632,0.4346783514771191,Alto
0.43351736189576223,0.16494801336019232,0.0168,0.0552,0.6704653752559546,Muy Alto
0.221690553878594,0.007475111388160781,0.15286153846153847,0.080064,0.46209120372829326,Alto
0.36790452309823657,0.012703087646181426,0.09556923076923077,0.045503999999999996,0.5216808415136488,Alto
0.2584146018410763,0.06644757482408274,0.045599999999999995,0.065856,0.43631817666515904,Alto
0.4027006714962758,0.13430836721906858,0.05230769230769231,0.04756799999999999,0.6368847310230366,Muy Alto
0.19980473349304934,0.058684010520212854,0.12461538461538461,0.04128,0.4243841286286468,Alto
0.4189693163652984,0.2210073258740085,0.058830769230769235,0.022271999999999997,0.7210794114700761,Muy Alto
